disp_gday,calc_gday,balance
139,139.24,44356
139,139.25,44356
139,139.26,44356
139,139.27,44356
139,139.28,44356
139,139.29,44356
139,139.3,44356
139,139.31,44356
139,139.32,44356
139,139.33,44356
139,139.34,44356
139,139.35,44356
139,139.36,44356
139,139.37,44356
139,139.38,44356
139,139.39,44356
139,139.4,44356
139,139.41,45606
139,139.42,45606
139,139.43,45606
139,139.44,45606
139,139.45,45606
139,139.46,46785
139,139.47,48035
139,139.48,48035
139,139.49,48035
139,139.5,48035
139,139.51,49285
139,139.52,49285
139,139.53,49285
139,139.54,49285
139,139.55,49285
139,139.56,49285
139,139.57,49285
139,139.58,49285
139,139.59,49285
139,139.6,49285
139,139.61,49285
139,139.62,49285
139,139.63,49285
139,139.64,49285
139,139.65,49285
139,139.66,49285
139,139.67,49285
139,139.68,49285
139,139.69,50535
139,139.7,50535
139,139.71,50535
139,139.72,50535
139,139.73,51424
139,139.74,51424
139,139.75,51424
139,139.76,51424
139,139.77,52654
139,139.78,52654
139,139.79,52654
139,139.8,52654
139,139.81,53904
139,139.82,53904
139,139.83,53904
139,139.84,53904
139,139.85,53904
139,139.86,53904
139,139.87,53904
139,139.88,53904
139,139.89,53904
139,139.9,53904
139,139.91,53904
139,139.92,55154
139,139.93,55154
139,139.94,55154
139,139.95,55154
139,139.96,55154
139,139.97,55154
139,139.98,55154
139,139.99,55154
139,140.0,55154
139,140.01,55154
140,140.02,55167
140,140.03,55167
140,140.04,55167
140,140.05,55167
140,140.06,55167
140,140.07,55167
140,140.08,55167
140,140.09,55167
140,140.1,56417
140,140.11,56417
140,140.12,57667
140,140.13,57667
140,140.14,57667
140,140.15,58917
140,140.16,58917
140,140.17,58917
140,140.18,58917
140,140.19,58917
140,140.2,58917
140,140.21,58917
140,140.22,58917
140,140.23,58917
140,140.24,58917
140,140.25,58917
140,140.26,58917
140,140.27,60167
140,140.28,60167
140,140.29,60167
140,140.3,60167
140,140.31,60167
140,140.32,60167
140,140.33,60167
140,140.34,60167
140,140.35,60167
140,140.36,60167
140,140.37,60167
140,140.38,60167
140,140.39,60167
140,140.4,60167
140,140.41,60167
140,140.42,60167
140,140.43,60167
140,140.44,60167
140,140.45,60167
140,140.46,60167
140,140.47,60167
140,140.48,60167
140,140.49,60167
140,140.5,60167
140,140.51,61417
140,140.52,61417
140,140.53,61417
140,140.54,61417
140,140.55,61417
140,140.56,61417
140,140.57,61417
140,140.58,61417
140,140.59,61417
140,140.6,61417
140,140.61,61417
140,140.62,61417
140,140.63,61417
140,140.64,61417
140,140.65,61417
140,140.66,61417
140,140.67,61417
140,140.68,61417
140,140.69,61417
140,140.7,61417
140,140.71,62667
140,140.72,62667
140,140.73,62667
140,140.74,62667
140,140.75,62667
140,140.76,62667
140,140.77,62667
140,140.78,62667
140,140.79,62667
140,140.8,63732
140,140.81,63732
140,140.82,64982
140,140.83,64982
140,140.84,64982
140,140.85,64982
140,140.86,64982
140,140.87,64982
140,140.88,64982
140,140.89,66232
140,140.9,66232
140,140.91,66232
140,140.92,66232
140,140.93,66232
140,140.94,66232
140,140.95,66232
140,140.96,66232
140,140.97,66232
140,140.98,66232
140,140.99,66232
140,141.0,66232
140,141.01,66232
141,141.02,66248
141,141.03,67426
141,141.04,67426
141,141.05,67426
141,141.06,67426
141,141.07,67426
141,141.08,68676
141,141.09,68676
141,141.1,68676
141,141.11,68676
141,141.12,68676
141,141.13,68676
141,141.14,68676
141,141.15,68676
141,141.16,68676
141,141.17,68676
141,141.18,68676
141,141.19,69926
141,141.2,69926
141,141.21,69926
141,141.22,69926
141,141.23,69926
141,141.24,69926
141,141.25,69926
141,141.26,69926
141,141.27,69926
141,141.28,72426
141,141.29,72426
141,141.3,72426
141,141.31,72426
141,141.32,72426
141,141.33,72426
141,141.34,72426
141,141.35,72426
141,141.36,72426
141,141.37,72426
141,141.38,72426
141,141.39,72426
141,141.4,72426
141,141.41,72426
141,141.42,72426
141,141.43,72426
141,141.44,72426
141,141.45,72426
141,141.46,72426
141,141.47,72426
141,141.48,72426
141,141.49,72426
141,141.5,72426
141,141.51,72426
141,141.52,73676
141,141.53,73676
141,141.54,73676
141,141.55,73676
141,141.56,73676
141,141.57,73676
141,141.58,73676
141,141.59,73676
141,141.6,73676
141,141.61,73676
141,141.62,73676
141,141.63,73676
141,141.64,73676
141,141.65,73676
141,141.66,73676
141,141.67,73676
141,141.68,73676
141,141.69,73676
141,141.7,73676
141,141.71,73676
141,141.72,73676
141,141.73,74926
141,141.74,76176
141,141.75,76176
141,141.76,76176
141,141.77,76176
141,141.78,76176
141,141.79,76176
141,141.8,76176
141,141.81,77411
141,141.82,77411
141,141.83,77411
141,141.84,77411
141,141.85,77411
141,141.86,77411
141,141.87,77411
141,141.88,77411
141,141.89,77411
141,141.9,77411
141,141.91,77411
141,141.92,77411
141,141.93,77411
141,141.94,77411
141,141.95,77411
141,141.96,77411
141,141.97,77411
141,141.98,77411
141,141.99,77411
141,142.0,77411
141,142.01,77411
142,142.02,77431
142,142.03,77431
142,142.04,77431
142,142.05,77431
142,142.06,77431
142,142.07,77431
142,142.08,77431
142,142.09,77431
142,142.1,78021
142,142.11,78021
142,142.12,78021
142,142.13,78021
142,142.14,79170
142,142.15,79170
142,142.16,79170
142,142.17,79170
142,142.18,79170
142,142.19,79170
142,142.2,79170
142,142.21,80159
142,142.22,80159
142,142.23,80159
142,142.24,80159
142,142.25,80159
142,142.26,80159
142,142.27,80159
142,142.28,80159
142,142.29,80159
142,142.3,80159
142,142.31,80159
142,142.32,80159
142,142.33,80159
142,142.34,80159
142,142.35,80159
142,142.36,80159
142,142.37,80159
142,142.38,80159
142,142.39,80159
142,142.4,81744
142,142.41,81744
142,142.42,81744
142,142.43,81744
142,142.44,81744
142,142.45,84244
142,142.46,84244
142,142.47,84244
142,142.48,84244
142,142.49,84244
142,142.5,85494
142,142.51,85494
142,142.52,85494
142,142.53,85494
142,142.54,85494
142,142.55,85494
142,142.56,85494
142,142.57,85494
142,142.58,85494
142,142.59,85494
142,142.6,85494
142,142.61,85494
142,142.62,85494
142,142.63,85494
142,142.64,85494
142,142.65,85494
142,142.66,85494
142,142.67,86474
142,142.68,86474
142,142.69,86474
142,142.7,86474
142,142.71,86474
142,142.72,86474
142,142.73,86474
142,142.74,86474
142,142.75,86474
142,142.76,86474
142,142.77,87243
142,142.78,87243
142,142.79,87243
142,142.8,87243
142,142.81,87243
142,142.82,87243
142,142.83,87243
142,142.84,87243
142,142.85,87243
142,142.86,87243
142,142.87,87243
142,142.88,88412
142,142.89,88412
142,142.9,88412
142,142.91,88412
142,142.92,88412
142,142.93,89249
142,142.94,90027
142,142.95,90027
142,142.96,90027
142,142.97,90027
142,142.98,90027
142,142.99,90027
142,143.0,90027
142,143.01,90027
143,143.02,90049
143,143.03,90049
143,143.04,90049
143,143.05,90049
143,143.06,90049
143,143.07,90049
143,143.08,90049
143,143.09,90049
143,143.1,90049
143,143.11,90049
143,143.12,90049
143,143.13,90049
143,143.14,90049
143,143.15,90496
143,143.16,90496
143,143.17,90496
143,143.18,90496
143,143.19,90496
143,143.2,91101
143,143.21,91101
143,143.22,91901
143,143.23,91901
143,143.24,91901
143,143.25,92274
143,143.26,93406
143,143.27,93406
143,143.28,93406
143,143.29,93406
143,143.3,93406
143,143.31,93406
143,143.32,93406
143,143.33,93406
143,143.34,93406
143,143.35,93406
143,143.36,93406
143,143.37,93406
143,143.38,93406
143,143.39,93406
143,143.4,93406
143,143.41,93406
143,143.42,94605
143,143.43,94605
143,143.44,94605
143,143.45,94605
143,143.46,94605
143,143.47,94605
143,143.48,95855
143,143.49,95855
143,143.5,95855
143,143.51,95855
143,143.52,95855
143,143.53,95855
143,143.54,95855
143,143.55,95855
143,143.56,95855
143,143.57,97105
143,143.58,97105
143,143.59,97105
143,143.6,98355
143,143.61,98355
143,143.62,99605
143,143.63,99605
143,143.64,99605
143,143.65,99605
143,143.66,99605
143,143.67,99605
143,143.68,99605
143,143.69,99605
143,143.7,99605
143,143.71,99605
143,143.72,99605
143,143.73,99605
143,143.74,99605
143,143.75,99605
143,143.76,99605
143,143.77,100616
143,143.78,100616
143,143.79,100616
143,143.8,100616
143,143.81,100616
143,143.82,101568
143,143.83,101568
143,143.84,102430
143,143.85,102430
143,143.86,102430
143,143.87,102430
143,143.88,103315
143,143.89,103315
143,143.9,103315
143,143.91,103315
143,143.92,103315
143,143.93,103315
143,143.94,103315
143,143.95,103315
143,143.96,103315
143,143.97,103315
143,143.98,103315
143,143.99,103315
143,144.0,103315
143,144.01,103315
144,144.02,104046
144,144.03,104046
144,144.04,104046
144,144.05,104672
144,144.06,104672
144,144.07,105324
144,144.08,105324
144,144.09,105324
144,144.1,105324
144,144.11,105324
144,144.12,105324
144,144.13,105324
144,144.14,105324
144,144.15,105324
144,144.16,105324
144,144.17,105324
144,144.18,105936
144,144.19,105936
144,144.2,105936
144,144.21,105936
144,144.22,105936
144,144.23,105936
144,144.24,105936
144,144.25,105936
144,144.26,105936
144,144.27,105936
144,144.28,105936
144,144.29,105936
144,144.3,105936
144,144.31,105936
144,144.32,106507
144,144.33,106507
144,144.34,106507
144,144.35,106507
144,144.36,106507
144,144.37,106507
144,144.38,106507
144,144.39,106507
144,144.4,106507
144,144.41,106768
144,144.42,106768
144,144.43,106768
144,144.44,106768
144,144.45,107378
144,144.46,108328
144,144.47,108328
144,144.48,108328
144,144.49,108328
144,144.5,108328
144,144.51,108328
144,144.52,108328
144,144.53,108328
144,144.54,108328
144,144.55,108328
144,144.56,108328
144,144.57,108328
144,144.58,109173
144,144.59,109173
144,144.6,109173
144,144.61,109173
144,144.62,109173
144,144.63,109833
144,144.64,109833
144,144.65,109833
144,144.66,109833
144,144.67,110573
144,144.68,110573
144,144.69,110573
144,144.7,110573
144,144.71,111259
144,144.72,111259
144,144.73,111259
144,144.74,111259
144,144.75,111259
144,144.76,111259
144,144.77,111259
144,144.78,111259
144,144.79,111259
144,144.8,111259
144,144.81,111259
144,144.82,111259
144,144.83,111259
144,144.84,111259
144,144.85,111259
144,144.86,111259
144,144.87,111259
144,144.88,111259
144,144.89,112075
144,144.9,113075
144,144.91,113075
144,144.92,113075
144,144.93,113075
144,144.94,113075
144,144.95,113075
144,144.96,113075
144,144.97,113075
144,144.98,113075
144,144.99,113075
144,145.0,113075
144,145.01,113075
145,145.02,113103
145,145.03,113103
145,145.04,114103
145,145.05,114103
145,145.06,114103
145,145.07,114103
145,145.08,114103
145,145.09,114103
145,145.1,115353
145,145.11,115353
145,145.12,115353
145,145.13,115353
145,145.14,115353
145,145.15,115353
145,145.16,115353
145,145.17,115353
145,145.18,115353
145,145.19,115353
145,145.2,115353
145,145.21,115353
145,145.22,115353
145,145.23,115353
145,145.24,115353
145,145.25,115353
145,145.26,115353
145,145.27,115353
145,145.28,116353
145,145.29,116353
145,145.3,116353
145,145.31,116353
145,145.32,116353
145,145.33,116353
145,145.34,116353
145,145.35,116353
145,145.36,117353
145,145.37,118446
145,145.38,118446
145,145.39,118446
145,145.4,118446
145,145.41,118446
145,145.42,118446
145,145.43,118446
145,145.44,119446
145,145.45,119446
145,145.46,119446
145,145.47,119446
145,145.48,119446
145,145.49,119446
145,145.5,119446
145,145.51,119446
145,145.52,119446
145,145.53,119446
145,145.54,119446
145,145.55,119446
145,145.56,119446
145,145.57,119446
145,145.58,119446
145,145.59,119446
145,145.6,119446
145,145.61,119446
145,145.62,119446
145,145.63,119446
145,145.64,119446
145,145.65,119446
145,145.66,119446
145,145.67,119446
145,145.68,119446
145,145.69,119446
145,145.7,119446
145,145.71,120679
145,145.72,120679
145,145.73,121668
145,145.74,121668
145,145.75,121668
145,145.76,122918
145,145.77,122918
145,145.78,122918
145,145.79,122918
145,145.8,122918
145,145.81,122918
145,145.82,122918
145,145.83,122918
145,145.84,122918
145,145.85,122918
145,145.86,122918
145,145.87,122918
145,145.88,124102
145,145.89,124102
145,145.9,124102
145,145.91,124102
145,145.92,124102
145,145.93,124102
145,145.94,124102
145,145.95,124102
145,145.96,124102
145,145.97,124102
145,145.98,124102
145,145.99,124102
145,146.0,125115
146,146.04,125147
146,146.05,125147
146,146.09,125147
146,146.11,125147
146,146.12,125147
146,146.16,125147
146,146.17,125147
146,146.18,125147
146,146.19,125147
146,146.2,125147
146,146.21,125147
146,146.22,125147
146,146.23,125147
146,146.24,125147
146,146.25,125147
146,146.26,125147
146,146.27,125147
146,146.28,125147
146,146.29,125147
146,146.3,125147
146,146.31,125147
146,146.32,126383
146,146.33,126383
146,146.34,126383
146,146.35,126383
146,146.36,126383
146,146.37,126383
146,146.38,127633
146,146.39,127633
146,146.4,127633
146,146.41,127633
146,146.42,127633
146,146.43,127633
146,146.44,128883
146,146.45,128883
146,146.46,128883
146,146.47,128883
146,146.48,128883
146,146.49,129966
146,146.5,129966
146,146.51,129966
146,146.52,129966
146,146.53,129966
146,146.54,131216
146,146.55,131216
146,146.56,131216
146,146.57,131216
146,146.58,131216
146,146.59,131216
146,146.6,131216
146,146.61,131216
146,146.62,131216
146,146.63,131216
146,146.64,131216
146,146.65,132466
146,146.66,132466
146,146.67,132466
146,146.68,132466
146,146.69,132466
146,146.7,132466
146,146.71,132466
146,146.72,132466
146,146.73,132466
146,146.74,132466
146,146.75,132466
146,146.76,132466
146,146.77,132466
146,146.78,132466
146,146.79,132466
146,146.8,132466
146,146.81,132466
146,146.82,132466
146,146.83,132466
146,146.84,132466
146,146.85,132466
146,146.86,132466
146,146.87,132466
146,146.88,132466
146,146.89,133716
146,146.9,133716
146,146.91,134966
146,146.92,134966
146,146.93,134966
146,146.94,134966
146,146.95,134966
146,146.96,134966
146,146.97,134966
146,146.98,134966
146,146.99,134966
146,147.0,134966
146,147.01,134966
147,147.02,135000
147,147.03,136230
147,147.04,136230
147,147.05,136230
147,147.06,137480
147,147.07,137480
147,147.08,137480
147,147.09,137480
147,147.1,137480
147,147.11,137480
147,147.12,16480
147,147.64,22720
147,147.66,22720
147,147.68,22720
147,147.69,22720
147,147.7,22720
147,147.71,23970
147,147.72,23970
147,147.73,23970
147,147.74,23970
147,147.75,23970
147,147.76,23970
147,147.77,23970
147,147.78,23970
147,147.79,23970
147,147.8,23970
147,147.81,23970
147,147.82,25081
147,147.83,25081
147,147.84,26284
147,147.85,26284
147,147.86,26284
147,147.87,26284
147,147.88,26284
147,147.89,26284
147,147.9,26284
147,147.91,27466
147,147.92,27466
147,147.93,27466
147,147.94,27466
147,147.95,27466
147,147.96,27466
147,147.97,27466
147,147.98,27466
147,147.99,27466
147,148.0,27466
147,148.01,27466
148,148.02,27475
148,148.03,28381
148,148.04,28381
148,148.05,28381
148,148.06,28381
148,148.07,28381
148,148.08,28381
148,148.09,28381
148,148.1,28381
148,148.11,29214
148,148.36,30611
148,148.37,30611
148,148.38,30611
148,148.39,30611
148,148.4,30611
148,148.41,31116
148,148.77,33836
148,148.78,33836
148,148.79,33836
148,148.8,33836
148,148.81,34867
148,148.82,34867
148,148.83,34867
148,148.84,34867
148,148.85,34867
148,148.86,34867
148,148.87,34867
148,148.88,34867
148,148.89,34867
148,148.9,34867
148,148.91,34867
148,148.92,34867
148,148.93,34867
148,148.94,34867
148,148.95,34867
148,148.96,34867
148,148.97,34867
148,148.98,34867
148,148.99,34867
148,149.0,34867
148,149.01,34867
149,149.02,34876
149,149.03,34876
149,149.04,34876
149,149.05,34876
149,149.06,34876
149,149.07,34876
149,149.08,36039
149,149.09,36039
149,149.1,36039
149,149.11,36039
149,149.12,36039
149,149.13,36039
149,149.14,36039
149,149.15,36039
149,149.16,36039
149,149.17,36039
149,149.18,36039
149,149.19,37289
149,149.2,37289
149,149.21,38539
149,149.22,38539
149,149.23,38539
149,149.24,38539
149,149.25,38539
149,149.26,38539
149,149.27,38539
149,149.28,38539
149,149.29,38539
149,149.3,38539
149,149.31,38539
149,149.32,39789
149,149.33,39789
149,149.34,39789
149,149.35,39789
149,149.36,39789
149,149.37,39789
149,149.38,39789
149,149.39,39789
149,149.4,39789
149,149.41,39789
149,149.42,39789
149,149.43,39789
149,149.44,39789
149,149.45,39789
149,149.46,39789
149,149.47,39789
149,149.48,39789
149,149.49,39789
149,149.5,39789
149,149.51,39789
149,149.52,39789
149,149.53,39789
149,149.54,39789
149,149.55,39789
149,149.56,39789
149,149.57,39789
149,149.58,39789
149,149.59,39789
149,149.6,39789
149,149.61,39789
149,149.62,39789
149,149.63,39789
149,149.64,39789
149,149.65,39789
149,149.66,39789
149,149.67,39789
149,149.68,39789
149,149.69,39789
149,149.7,39789
149,149.71,39789
149,149.72,39789
149,149.73,41039
149,149.74,41039
149,149.75,41039
149,149.76,41039
149,149.77,41039
149,149.78,41039
149,149.79,41039
149,149.8,41039
149,149.81,41039
149,149.82,41039
149,149.83,41039
149,149.84,41039
149,149.85,41039
149,149.86,41039
149,149.87,41039
149,149.88,41039
149,149.89,41039
149,149.9,41039
149,149.91,41039
149,149.92,41039
149,149.93,41039
149,149.94,41039
149,149.95,41039
149,149.96,41039
149,149.97,41039
149,149.98,41039
149,149.99,41039
149,150.0,41039
149,150.01,41039
150,150.02,41049
150,150.03,41049
150,150.04,41049
150,150.05,41049
150,150.06,41049
150,150.07,41049
150,150.08,41049
150,150.09,42299
150,150.1,42299
150,150.11,42299
150,150.12,42299
150,150.13,42299
150,150.14,42299
150,150.15,42299
150,150.16,42299
150,150.17,42299
150,150.18,42299
150,150.19,42299
150,150.2,43549
150,150.21,43549
150,150.22,43549
150,150.23,44799
150,150.24,44799
150,150.25,44799
150,150.26,44799
150,150.27,44799
150,150.28,44799
150,150.29,44799
150,150.3,44799
150,150.31,44799
150,150.32,46023
150,150.33,46023
150,150.34,46023
150,150.35,46023
150,150.36,46023
150,150.37,46023
150,150.38,46023
150,150.39,46023
150,150.4,46023
150,150.41,46023
150,150.42,46023
150,150.43,46023
150,150.44,46023
150,150.45,46023
150,150.46,46023
150,150.47,47273
150,150.48,47273
150,150.49,47273
150,150.5,47273
150,150.51,47273
150,150.52,47273
150,150.53,47273
150,150.54,47273
150,150.55,47273
150,150.56,47273
150,150.57,48523
150,150.58,48523
150,150.59,48523
150,150.6,48523
150,150.61,48523
150,150.62,48523
150,150.63,48523
150,150.64,48523
150,150.65,48523
150,150.66,49676
150,150.67,49676
150,150.68,49676
150,150.69,49676
150,150.7,49676
150,150.71,49676
150,150.72,49676
150,150.73,50907
150,150.74,52157
150,150.75,52157
150,150.76,52157
150,150.77,52157
150,150.78,52157
150,150.79,52157
150,150.8,52157
150,150.81,52157
150,150.82,52157
150,150.83,52157
150,150.84,52157
150,150.85,52157
150,150.86,52157
150,150.87,52157
150,150.88,52157
150,150.89,52157
150,150.9,52157
150,150.91,52157
150,150.92,52157
150,150.93,52157
150,150.94,53407
150,150.95,53407
150,150.96,53407
150,150.97,53407
150,150.98,53407
150,150.99,53407
150,151.0,53407
150,151.01,53407
151,151.02,53419
151,151.03,53419
151,151.04,53419
151,151.05,53419
151,151.06,53419
151,151.07,54669
151,151.08,54669
151,151.09,54669
151,151.1,54669
151,151.11,54669
151,151.12,54669
151,151.13,54669
151,151.14,54669
151,151.15,54669
151,151.16,54669
151,151.17,54669
151,151.18,54669
151,151.19,54669
151,151.2,54669
151,151.21,54669
151,151.22,54669
151,151.23,55919
151,151.24,55919
151,151.25,57169
151,151.26,57169
151,151.27,57169
151,151.28,58419
151,151.29,58419
151,151.3,58419
151,151.31,59669
151,151.32,59669
151,151.33,59669
151,151.34,59669
151,151.35,59669
151,151.36,59669
151,151.37,59669
151,151.38,59669
151,151.39,59669
151,151.4,59669
151,151.41,59669
151,151.42,59669
151,151.43,59669
151,151.44,59669
151,151.45,59669
151,151.46,59669
151,151.47,59669
151,151.48,59669
151,151.49,59669
151,151.5,60919
151,151.51,60919
151,151.52,60919
151,151.53,60919
151,151.54,60919
151,151.55,60919
151,151.56,60919
151,151.57,60919
151,151.58,60919
151,151.59,60919
151,151.6,60919
151,151.61,60919
151,151.62,60919
151,151.63,62169
151,151.64,62169
151,151.65,62169
151,151.66,62169
151,151.67,62169
151,151.68,62169
151,151.69,62169
151,151.7,62169
151,151.71,62169
151,151.72,62169
151,151.73,62169
151,151.74,62169
151,151.75,62169
151,151.76,62169
151,151.77,62169
151,151.78,62169
151,151.79,62169
151,151.8,62169
151,151.81,63419
151,151.82,63419
151,151.83,63419
151,151.84,63419
151,151.85,63419
151,151.86,63419
151,151.87,63419
151,151.88,63419
151,151.89,64669
151,151.9,64669
151,151.91,64669
151,151.92,64669
151,151.93,65835
151,151.94,65835
151,151.95,65835
151,151.96,65835
151,151.97,65835
151,151.98,65835
151,151.99,65835
151,152.0,65835
151,152.01,65835
152,152.02,65851
152,152.03,65851
152,152.04,65851
152,152.05,65851
152,152.06,65851
152,152.07,65851
152,152.08,65851
152,152.09,65851
152,152.1,67101
152,152.11,67101
152,152.12,67101
152,152.13,67101
152,152.14,67101
152,152.15,68351
152,152.16,68351
152,152.17,68351
152,152.18,68351
152,152.19,68351
152,152.2,68351
152,152.21,68351
152,152.22,68351
152,152.23,68351
152,152.24,68351
152,152.25,68351
152,152.26,68351
152,152.27,68351
152,152.28,68351
152,152.29,68351
152,152.3,68351
152,152.31,69601
152,152.32,69601
152,152.33,69601
152,152.34,69601
152,152.35,69601
152,152.36,69601
152,152.37,69601
152,152.38,69601
152,152.39,70851
152,152.4,70851
152,152.41,70851
152,152.42,71793
152,152.43,71793
152,152.44,71793
152,152.45,71793
152,152.46,71793
152,152.47,71793
152,152.48,71793
152,152.49,71793
152,152.5,71793
152,152.51,71793
152,152.52,71793
152,152.53,71793
152,152.54,71793
152,152.55,71793
152,152.56,71793
152,152.57,73043
152,152.58,73043
152,152.59,73043
152,152.6,73043
152,152.61,73043
152,152.62,73043
152,152.63,73043
152,152.64,73043
152,152.65,73043
152,152.66,73043
152,152.67,73043
152,152.68,73043
152,152.69,73043
152,152.7,73043
152,152.71,73043
152,152.72,73043
152,152.73,73043
152,152.74,73043
152,152.75,74293
152,152.76,74293
152,152.77,74293
152,152.78,75437
152,152.79,75437
152,152.8,75437
152,152.81,75437
152,152.82,75437
152,152.83,75437
152,152.84,75437
152,152.85,75437
152,152.86,75437
152,152.87,75437
152,152.88,75437
152,152.89,75437
152,152.9,75437
152,152.91,75437
152,152.92,75437
152,152.93,75437
152,152.94,75437
152,152.95,75437
152,152.96,75437
152,152.97,75437
152,152.98,75437
152,152.99,75437
152,153.0,75437
152,153.01,75437
153,153.02,75456
153,153.03,75456
153,153.04,75456
153,153.05,75456
153,153.06,75456
153,153.07,75456
153,153.08,75456
153,153.09,75456
153,153.1,75456
153,153.11,75456
153,153.12,76706
153,153.13,76706
153,153.14,76706
153,153.15,77956
153,153.16,77956
153,153.17,77956
153,153.18,77956
153,153.19,77956
153,153.2,77956
153,153.21,77956
153,153.22,77956
153,153.23,77956
153,153.24,79087
153,153.25,79087
153,153.26,79087
153,153.27,79087
153,153.28,79087
153,153.29,79087
153,153.3,79087
153,153.31,79087
153,153.32,79087
153,153.33,79087
153,153.34,79087
153,153.35,79087
153,153.36,79087
153,153.37,79087
153,153.38,79087
153,153.39,79087
153,153.4,79923
153,153.66,84397
153,153.67,84397
153,153.68,84397
153,153.69,85601
153,153.7,85601
153,153.71,86851
153,153.72,86851
153,153.73,86851
153,153.74,86851
153,153.75,86851
153,153.76,86851
153,153.77,86851
153,153.78,86851
153,153.79,86851
153,153.8,86851
153,153.81,86851
153,153.82,86851
153,153.83,86851
153,153.84,86851
153,153.85,86851
153,153.86,86851
153,153.87,86851
153,153.88,86851
153,153.89,86851
153,153.9,86851
153,153.91,86851
153,153.92,86851
153,153.93,87851
153,153.94,87851
153,153.95,87851
153,153.96,87851
153,153.97,88851
153,153.98,88851
153,153.99,88851
153,154.0,88851
153,154.01,89851
154,154.02,89872
154,154.03,89872
154,154.04,89872
154,154.05,89872
154,154.06,89872
154,154.07,89872
154,154.08,89872
154,154.09,89872
154,154.1,89872
154,154.11,89872
154,154.12,89872
154,154.13,89872
154,154.14,89872
154,154.15,89872
154,154.16,89872
154,154.17,89872
154,154.18,89872
154,154.19,89872
154,154.2,89872
154,154.21,89872
154,154.22,89872
154,154.23,89872
154,154.24,89872
154,154.25,89872
154,154.26,89872
154,154.27,89872
154,154.28,89872
154,154.29,89872
154,154.3,89872
154,154.31,89872
154,154.32,89872
154,154.33,89872
154,154.34,90860
154,154.35,90860
154,154.36,90860
154,154.37,90860
154,154.38,91774
154,154.39,91774
154,154.4,91774
154,154.41,91774
154,154.42,91774
154,154.43,91774
154,154.44,91774
154,154.45,93024
154,154.46,93024
154,154.47,93024
154,154.48,93024
154,154.49,93024
154,154.5,93024
154,154.51,93024
154,154.52,93024
154,154.53,93024
154,154.54,93024
154,154.55,93024
154,154.56,94274
154,154.57,94274
154,154.58,94274
154,154.59,95440
154,154.6,95440
154,154.61,95440
154,154.62,95440
154,154.63,95440
154,154.64,95440
154,154.65,95440
154,154.66,95440
154,154.67,95440
154,154.68,95440
154,154.69,95440
154,154.7,95440
154,154.71,95440
154,154.72,95440
154,154.73,95440
154,154.74,95440
154,154.75,95440
154,154.76,95440
154,154.77,95440
154,154.78,95440
154,154.79,95440
154,154.8,95440
154,154.81,95440
154,154.82,95440
154,154.83,95440
154,154.84,96649
154,154.85,96649
154,154.86,96649
154,154.87,96649
154,154.88,96649
154,154.89,97789
154,154.9,97789
154,154.91,97789
154,154.92,97789
154,154.93,97789
154,154.94,97789
154,154.95,97789
154,154.96,97789
154,154.97,97789
154,154.98,99039
154,154.99,99039
154,155.0,100289
154,155.01,100289
155,155.02,100313
155,155.03,100313
155,155.04,100313
155,155.05,100313
155,155.06,100313
155,155.07,100313
155,155.08,100313
155,155.09,100313
155,155.1,100313
155,155.11,100313
155,155.12,100313
155,155.13,100313
155,155.14,100313
155,155.15,100313
155,155.16,100313
155,155.17,100313
155,155.18,100313
155,155.19,100313
155,155.2,100313
155,155.21,100313
155,155.22,100313
155,155.23,100313
155,155.24,100313
155,155.25,100313
155,155.26,100313
155,155.27,100313
155,155.28,100313
155,155.29,100313
155,155.3,100313
155,155.31,100313
155,155.32,100313
155,155.33,100313
155,155.34,100313
155,155.35,100313
155,155.36,100313
155,155.37,100313
155,155.38,100313
155,155.39,100313
155,155.4,100313
155,155.41,100313
155,155.42,100313
155,155.43,100313
155,155.44,100313
155,155.45,100313
155,155.46,100313
155,155.47,100313
155,155.48,100313
155,155.49,100313
155,155.5,100313
155,155.51,101563
155,155.52,101563
155,155.53,101563
155,155.54,101563
155,155.55,102813
155,155.56,102813
155,155.57,102813
155,155.58,102813
155,155.59,102813
155,155.6,102813
155,155.61,103763
155,155.62,103763
155,155.63,103763
155,155.64,105013
155,155.65,105013
155,155.66,105013
155,155.67,105013
155,155.68,105013
155,155.69,105013
155,155.7,105013
155,155.71,106121
155,155.72,106121
155,155.73,106121
155,155.74,106121
155,155.75,106121
155,155.76,106121
155,155.77,106121
155,155.78,106121
155,155.79,106121
155,155.8,106121
155,155.81,106121
155,155.82,106121
155,155.83,106121
155,155.84,106121
155,155.85,106121
155,155.86,107065
155,155.87,107065
155,155.88,107065
155,155.89,107065
155,155.9,107065
155,155.91,107065
155,155.92,107065
155,155.93,107065
155,155.94,107065
155,155.95,108091
155,155.96,108091
155,155.97,108091
155,155.98,109030
155,155.99,109030
155,156.0,109030
155,156.01,109030
156,156.02,109056
156,156.03,109056
156,156.04,109056
156,156.05,109056
156,156.06,109056
156,156.07,109056
156,156.08,109056
156,156.09,109804
156,156.23,112170
156,156.24,113267
156,156.25,113267
156,156.26,113267
156,156.27,113267
156,156.28,113267
156,156.29,113267
156,156.3,113267
156,156.31,113267
156,156.32,113267
156,156.33,113267
156,156.34,113267
156,156.35,113267
156,156.36,113267
